"product_id","product_release_id","product_name","roaster_id","product_created_at","release_created_at","roaster_tasting_notes_string","roaster_description"
3137,3371,Guatemala El Limon Black Honey x Natural,151,2019-11-20 14:53:16.675,2019-11-20 14:53:17.039,"Like the natural Bourbon from the farm, this is a complex coffee which shifts as it changes from hot to cool. When it's hot, there's white sugar and sweet lemon, but as it cools, those flavours really take a back seat as molasses creeps in and a hit of pecan nut appears on the finish.",
3138,3373,Pasto,153,2019-11-20 15:01:37.498,2019-11-20 15:01:38.071,"Cherry, Blackberry, Milk chocolate",
3139,3376,La Soledad Geisha Limited Release,126,2019-11-20 15:22:02.216,2019-11-20 15:22:03.285,Tropical and Jammy,
3140,3377,Ethiopia Chelbessa Espresso,189,2019-11-20 15:26:17.593,2019-11-20 15:26:17.888,"Floral, yellow stone fruit, balanced",
3141,3378,Guatemala El Naranjo,189,2019-11-20 15:29:54.508,2019-11-20 15:29:55.176,"Orange, sweet, balanced",
3142,3381,Aguilera Brothers Limited Edition Gesha,16,2019-11-20 15:48:33.115,2019-11-20 15:48:34.573,"Grape, lemon, brown sugar, caramel",
3143,3384,Cielito Lindo,94,2019-11-20 16:09:18.920,2019-11-20 16:09:19.469,"Ripe red berries, winey, herbal",
3144,3385,Ethiopia Aricha Natural,130,2019-11-20 16:11:58.479,2019-11-20 16:11:59.103,"Floral, meyer lemon, juicy",
3145,3386,Brazil Mantiqueira Mountains,89,2019-11-20 16:14:36.044,2019-11-20 16:14:36.935,"Stone fruits, soft acidity",
3146,3387,Anasora Natural,167,2019-11-20 16:23:05.907,2019-11-20 16:23:06.677,"Fruit loops, candied rose petals, grapes",
3147,3388,Kenya Thika Oreti Estate,191,2019-11-20 16:27:34.325,2019-11-20 16:27:35.216,"Ripe plum, cranberry zephyr, red currant jelly, chocolate fudge, lime",
3148,3389,Catalogue No. 40,52,2019-11-20 17:28:32.228,2019-11-20 17:28:32.965,"Walnut, toasted marshmallow, undertones of red fruit.",
3149,3390,Gomba Espresso,52,2019-11-20 17:30:05.603,2019-11-20 17:30:06.465,"Cherry, green apple, chocolate",
3150,3391,Bio Peru Maria Eva,147,2019-11-20 17:33:19.901,2019-11-20 17:33:20.547,"Grapefruit, herbal, juicy",
3151,3392,Bio México Mixteca,147,2019-11-20 17:36:10.307,2019-11-20 17:36:10.979,"Cocoa, date, sweet",
3152,3393,Aladdo,34,2019-11-20 18:15:19.110,2019-11-20 18:15:19.944,"Orange marmalade, apricot, vanilla",
3153,3394,Holiday Blend,93,2019-11-20 18:27:33.996,2019-11-20 18:27:34.714,"Cranberry, chocolate, nutmeg",
3154,3395,Gibuzaale,93,2019-11-20 18:36:32.405,2019-11-20 18:36:33.093,"Cacao, pineapple, brazil nut, bilberry",
3155,3396,"16 Nicaragua Santa Helena",139,2019-11-20 18:42:25.611,2019-11-20 18:42:26.646,"Lipton black tea, candied pecans, malty sweet and brown sugar",
3156,3397,Jubilation Blend,139,2019-11-20 18:45:14.591,2019-11-20 18:45:15.617,,
3157,3398,Mexico Mixteca,139,2019-11-20 18:48:30.404,2019-11-20 18:48:31.403,"Dark chocolate, citrus, creamy body, sweet finish",
3158,3399,El Salvador San Jose Bourbon Espresso Special Edition,192,2019-11-20 20:04:00.674,2019-11-20 20:04:01.479,"Soft acidity, chocolate, sweet",
3159,3400,Kenya Slopes of 8 AA,192,2019-11-20 20:34:44.843,2019-11-20 20:34:45.898,"Here are lots of sweet & soothing citrus, star fruit and red berries in the character.",
3167,3405,Babbo Natale,174,2019-11-21 01:28:04.340,2019-11-21 01:28:04.721,"Fruitcake, spices, turtles",
3168,3406,Familia Veloso,104,2019-11-21 01:36:17.461,2019-11-21 01:36:19.150,"Ce café est franc et élégant en espresso, délicat et complexe en filtre. Il développe la douceur de la mûre et l’acidité de la lime, sur des notes florales de Earl Grey.",
3169,3407,Peloton,161,2019-11-21 01:39:52.104,2019-11-21 01:39:56.874,"Bittersweet chocolate, toasted hazelnut",
3170,3408,Juana Salguera,51,2019-11-21 01:56:27.468,2019-11-21 01:56:28.726,"Maltesers, brown sugar, vanilla",
3171,3409,Nicaragua Jesus Mountain,179,2019-11-21 02:07:39.778,2019-11-21 02:07:41.358,"Toffee Apple, Honeydew Melon, Crisp Clean Finish",
3172,3410,Guatemala El Puente,179,2019-11-21 02:10:27.440,2019-11-21 02:10:39.743,"Grape Candy, Star Anise, Toasted Almond",
3173,3411,Costa Rica Altamira,179,2019-11-21 02:15:25.466,2019-11-21 02:15:45.230,"Bubblegum, Fairy Floss, Complex and Intense",
3174,3412,El Salvador Mileydi COE#13,179,2019-11-21 02:18:12.029,2019-11-21 02:18:19.469,"Candied Orange, Black Toffee, Sticky Mouthfeel",
3175,3413,Colombia La Magdalena,179,2019-11-21 02:22:44.401,2019-11-21 02:22:45.976,"Butterscotch, Red Apple, Well Structured",
3176,3414,Juliet AB,141,2019-11-21 23:48:53.475,2019-11-21 23:48:54.201,"Orange Marmalade and Toffee
",
3177,3415,Wind & Sea Blend,193,2019-11-22 00:09:00.994,2019-11-22 00:09:01.533,"Sweet, bold, and well rounded",
3178,3416,Tanzania Iyula,193,2019-11-22 00:18:05.507,2019-11-22 00:18:06.111,"Notes of pomelo, white tea, and golden raisins dominate this coffee. This coffee shines as an espresso and is absolutely refreshing in a sparkling americano.",
3179,3417,Ethiopia Haru,193,2019-11-22 00:25:08.245,2019-11-22 00:25:08.770,"We rarely carry an Ethiopian coffee that has very distinct floral and spice flavors, but this bright and satisfying coffee impressed us at the cupping table with notes of rosehip, cardamom, and lemon curd. ",
3180,3418,Honduras Sulma Siomara Catracha,193,2019-11-22 00:29:15.476,2019-11-22 00:29:16.173,"With notes of white grape, orange pekoe, and sugar cane, it makes a balanced, comforting cup of coffee fit for a foggy San Francisco morning.",
3181,3419,Mexico Bella Vista,193,2019-11-22 00:35:39.932,2019-11-22 00:35:40.494,"This coffee is a crowd pleaser; rich with notes of dried mango, milk chocolate, and almond.",
3182,3420,Guatemala Finca Perez,193,2019-11-22 00:54:24.861,2019-11-22 00:54:25.393,"In combination with the highland subtropical climate of Huehuetenango, Nicolas’s meticulous cherry selection and processing method has allowed him to produce a sweet, delicate coffee with notes of lingonberry, loquat and honey mead.",
3183,3421,Short Strand Espresso,193,2019-11-22 00:58:05.385,2019-11-22 00:58:06.859,"A powerful mix of smooth Central American and fruity Ethiopian beans, this blend is engineered to make a syrupy sweet shot with flavors of toffee and milk chocolate.",
3185,3422,Decaf Mexico Bella Vista,193,2019-11-22 01:15:49.057,2019-11-22 01:15:49.987,"With notes of rainier cherry, alfajores, and spiced cocoa, this coffee is satisfying as both a drip coffee and as an espresso.",
3186,3423,Ethiopia Natural Bedhatu Jibicho,193,2019-11-22 01:25:36.849,2019-11-22 01:25:37.591,"This coffee has notes of nectarine, fresh cranberry, and framboise. It’s intensely complex and stands out with just about any type of brewing method. Some say they taste a lot of candy in this coffee. It’s no wonder that it’s a staff favorite!",
3187,3424,Shore Leave Hook,193,2019-11-22 01:28:26.581,2019-11-22 01:28:27.238,"On espresso, look for creamy flavors of dark chocolate and sweet tobacco. In pour-over methods, notes of honey-roasted peanuts shine through.",
3188,3425,Nicaragua Finca Limoncillo Natural Red Bourbon,151,2019-11-22 14:38:19.393,2019-11-22 14:38:19.630,"This is lovely and balanced natural with plenty of currants and slices of dried apple upfront, before Muscovado sugar is liberally sprinkled over the top.",
3189,3426,Kenya Gachuiro AB,194,2019-11-22 14:46:10.823,2019-11-22 14:46:11.248,"redcurrant, maple, peach

This heavily bodied coffee is tropical, floral, jammy, and has rich caramelized sugar notes. It is so complex in flavor but still tastes round and finishes nicely. We are very excited for you all to try it.",
3190,3427,Sao Francisco,146,2019-11-22 14:51:23.352,2019-11-22 14:51:24.365,Milk chocolate / hazelnut / fudge,
3191,3428,Kenya Spikes AB,194,2019-11-22 14:52:36.790,2019-11-22 14:52:37.206,"panela, apricot, gooseberry

This coffee sings when brewed for filter, and we couldn’t be happier with it!",
3192,3429,Espresso Blend Good On Ya,182,2019-11-22 14:55:06.091,2019-11-22 14:55:06.818,"Chocolate, caramel, peach confit",
3193,3430,Ethiopia Abana Sulladjah,194,2019-11-22 14:57:35.988,2019-11-22 14:57:36.424,"raspberry, tangerine, hibiscus",
3194,3432,Ethiopia Worka Sakaro,194,2019-11-22 15:02:11.867,2019-11-22 15:02:12.427,"mango, white currant, brown sugar

We’re sure you’ll love brewing this coffee as much as we did when we cupped it. It’s juicy, floral and maintains a ton of sweetness throughout the cup. So far our only complaint while brewing this coffee is that it disappears too quickly!",
3195,3434,Guatemala Rosma,194,2019-11-22 15:16:12.549,2019-11-22 15:16:12.958,"marzipan, nectarine, golden raspberry",
3196,3435,Christmas Blend,152,2019-11-22 15:16:45.200,2019-11-22 15:16:45.830,You can expect notes of Spiced Plum Pudding and Vanilla Custard,
3197,3436,Kenya Thika Oreti Estate Washed,191,2019-11-22 15:20:06.202,2019-11-22 15:20:07.132,"ripe plum, cranberry zephyr, red currant jelly, chocolate fudge, lime.",
3198,3437,Guatemala Amate,194,2019-11-22 15:21:47.918,2019-11-22 15:21:48.403,"milk chocolate, wildflower honey, rose",
3199,3438,"Ethiopia, Tessema Edima",137,2019-11-22 15:42:54.580,2019-11-22 15:42:55.270,"Peach, lavender, black tea",
3200,3439,"Ethiopia, Tessema Edima Espresso",137,2019-11-22 15:44:16.109,2019-11-22 15:44:16.464,"Peach, lavender, black tea",
3201,3440,"Honduras, Olga Alvarado",137,2019-11-22 15:48:24.626,2019-11-22 15:48:25.286,"Milk chocolate, pecan, white grape",
3202,3441,"Honduras, Olga Alvarado Espresso",137,2019-11-22 15:49:25.771,2019-11-22 15:49:26.441,"Milk chocolate, pecan, white grape",
3203,3442,"Costa Rica, La Candelilla Espresso",137,2019-11-22 15:51:39.358,2019-11-22 15:51:40.076,"Blackcurrant, rhubarb, lime, oolong tea",
3204,3443,"Costa Rica, La Candelilla",137,2019-11-22 15:52:46.403,2019-11-22 15:52:46.702,"Blackcurrant, rhubarb, lime, oolong tea",
3205,3444,Santa Isabel,178,2019-11-22 15:58:02.217,2019-11-22 15:58:03.108,"Stonefruit, cocoa butter, and subtle citrus",
3206,3445,Honduras Daysi Munoz,194,2019-11-22 16:24:35.567,2019-11-22 16:24:36.055,"sugarcane, marionberry, fudge",
3207,3446,Stereo Blend,194,2019-11-22 16:31:29.082,2019-11-22 16:31:29.613,"baker's chocolate, date, brown sugar",
3208,3447,Phono - Guatemala Isnul,194,2019-11-22 16:35:43.337,2019-11-22 16:35:43.736,"cocoa nib, baked apple, cream",
3209,3448,Colombia Decaf Platino,194,2019-11-22 16:39:10.057,2019-11-22 16:39:10.640,"cocoa, vanilla, red grape",
3210,3450,Kalibus La Sierra,2,2019-11-22 17:13:42.873,2019-11-22 17:13:43.369,"Cherry, Hazelnut, Yellow Plum",
3211,3452,Sumatra Black Honey,192,2019-11-22 17:22:29.871,2019-11-22 17:22:30.769,"Funky, syrupy, apple, fruit acidity",
3212,3453,Sleepy Gringo Decaf,192,2019-11-22 17:31:13.921,2019-11-22 17:31:14.964,,
3213,3454,El Salvador San Jose Bourbon,192,2019-11-22 17:33:20.456,2019-11-22 17:33:21.581,A full-bodied coffee with peach sweetness and soft chocolate in character.,
3214,3455,El Salvador Purple Pacamara,192,2019-11-22 17:36:00.884,2019-11-22 17:36:02.915,"Plum, nectarine and orange peel",
3215,3456,Colombia Buena Vista Geisha,192,2019-11-22 17:42:05.383,2019-11-22 17:42:06.460,"Peach, sweet, mild",
3216,3457,Kenya Ragati AA,192,2019-11-22 17:44:14.410,2019-11-22 17:44:15.481,"The coffee has a powerful acidity with notes of black currant, nectarine and a soft long aftertaste.",
3217,3458,Sumatra Raja Toba Garden,192,2019-11-22 17:49:37.218,2019-11-22 17:49:38.687,"Spicy, rich, musty",
3218,3459,Etiopien Guji Organic,192,2019-11-22 17:53:49.893,2019-11-22 17:53:52.053,"Dried fruit, sweet berries, vanilla",
3219,3460,Colombia La Tierra,192,2019-11-22 18:00:53.830,2019-11-22 18:00:55.137,"Citrus, red berries and cocoa",
3220,3461,Brasilien Fatima Organic,192,2019-11-22 18:03:17.028,2019-11-22 18:03:18.331,"Sweet chocolate, hazelnut, caramel",
3221,3462,Brasilien Rio Brilhante,192,2019-11-22 18:05:24.952,2019-11-22 18:05:26.678,"Chocolate, hazelnut, caramel",
3222,3463,Sumatra Gayo Organic,192,2019-11-22 18:07:21.385,2019-11-22 18:07:22.544,"Spicy, musty, classic",
3223,3464,Etiopien Suke Organic,192,2019-11-22 18:09:47.394,2019-11-22 18:09:48.954,"Tropical fruit, peach, sweet and complex",
3224,3465,Rwanda Nyamurinda,192,2019-11-22 18:12:21.690,2019-11-22 18:12:23.944,"Apricot, creamy and balanced",
3225,3466,Julkaffe 2019,192,2019-11-22 18:17:46.630,2019-11-22 18:17:47.711,,
3226,3467,Basic Brew,192,2019-11-22 18:50:40.597,2019-11-22 18:50:41.358,"Cocoa, caramel and almond",
3227,3468,Basic Espresso,192,2019-11-22 18:53:00.485,2019-11-22 18:53:01.213,"Nuts, chocolate, dried fruit",
3228,3469,Prime Brew,192,2019-11-22 18:58:19.904,2019-11-22 18:58:20.703,Sweet berries and citrus,
3229,3470,Prime Espresso,192,2019-11-22 19:01:25.830,2019-11-22 19:01:26.553,Tropical fruit and fermented,
3230,3471,Radical Brew,192,2019-11-22 19:18:35.702,2019-11-22 19:18:36.456,"Powerful, balanced, fruity and dark",
3231,3472,Radical Espresso,192,2019-11-22 19:20:59.950,2019-11-22 19:21:00.736,"Bittersweet, mildly spicy, fruity",
3232,3473,The Outsider Espresso,192,2019-11-22 19:22:18.035,2019-11-22 19:22:19.085,Bittersweet chocolate,
3233,3474,A.M. Rescue,195,2019-11-27 13:43:56.797,2019-11-27 13:43:59.226,Laid-back chocolate and effortless nutty flavors unwind in our easy drinking breakfast blend.,
3234,3475,Pick-me-up,195,2019-11-27 13:48:16.355,2019-11-27 13:48:17.429,"Well rounded, well balanced with creamy notes of stone fruit, wildflower honey and bold chocolate. Well done.",
3235,3476,Stimulate Blend,195,2019-11-27 14:02:24.977,2019-11-27 14:02:26.008,"It's love at first sight between juicy stone fruit and decadent chocolate.
Stone Fruit, Brown sugar, Florals",
3236,3477,Kickstart - Espresso Blend,195,2019-11-27 14:07:33.013,2019-11-27 14:07:35.155,"Electrifying flavors of caramel and chocolate end  in a surprisingly smooth finish. It's an espresso power ballad.
Baker's Chocolate, Brown Sugar, Full-bodied",
3237,3478,Connection - Cold Brew Blend,195,2019-11-27 14:11:01.503,2019-11-27 14:11:02.826,"Shimmers of chocolate and caramel high-dive into a pool of sweetly brisk, brightly crisp refreshment. Ahhhh.

Creamy Caramel, Smooth Chocolate, Crisp Finish",
3238,3479,Take Me Home - Costa Rica,195,2019-11-27 14:21:37.964,2019-11-27 14:21:39.041,"Lemon, vanilla and caramel join in an epic high-five, exploding in a sweet, citrusy finish.
Toffee Nut, Vanilla, Meyer Lemon",
3239,3480,Fresh Perspective - Ethiopia,195,2019-11-27 14:33:31.453,2019-11-27 14:33:32.427,"Heroic coffee with powers of juicy berry notes and hints of lavender aromas and chocolate finish.
Juicy strawberry, Lavender, Chocolate",
3240,3482,Ethiopia Tabu Burka,65,2019-11-27 16:59:55.221,2019-11-27 16:59:55.446,"Pomegranate, hibiscus, cacao",
3241,3483,Darii Kojowa,34,2019-11-27 17:02:56.056,2019-11-27 17:02:56.860,"Cocoa, red wine, plum",
3242,3484,Serra Negra MWP Decaf,80,2019-11-27 17:06:41.130,2019-11-27 17:06:41.792,"Chocolate, graham cookie, nuts",
3243,3485,La Ceja,64,2019-11-27 17:10:52.332,2019-11-27 17:10:53.137,"Blackberry, pear and brown sugar",
3244,3486,Bright Minds,195,2019-12-01 18:19:31.342,2019-12-01 18:19:32.496,"A chocolatey base, stacked with notes of blackberry, honeydew and meringue. Brilliant!",
3245,3487,Good Vibes - Brazil,195,2019-12-01 18:25:11.260,2019-12-01 18:25:13.922,"Rich and bold with notes of peanut butter and dark chocolate, with a full body that's sure to tickle the senses.",
3246,3488,Rise & Shine - Colombia French Roast,195,2019-12-01 18:29:15.349,2019-12-01 18:29:16.475,"Rich, smooth chocolate mixes with spice to make everything nice.

Bold, Dark Chocolate, Full Body",
3247,3489,Low Strung,195,2019-12-01 18:34:33.409,2019-12-01 18:34:34.427,"Naturally decaffeinated with exciting notes of chocolate and toffee. Just try and stay calm.
Toffee, Hazelnut, Chocolate",
3248,3491,Cañada Fria - Mexico COE #9,195,2019-12-01 19:09:39.341,2019-12-01 19:09:40.789,"Caramel, Baked Apple, Dried Fig, Warming Spices",
3249,3493,Spark - Mexico,195,2019-12-01 19:15:29.523,2019-12-01 19:15:30.828,Comforting notes of smooth hot chocolate with honey sweetness and a cinnamon spice finish.,
3250,3494,Handege - Kenya,195,2019-12-01 19:19:36.699,2019-12-01 19:19:37.791,"Apricot, Gooseberry, Juicy",
3251,3495,Life Saver -  Guatemala,195,2019-12-01 19:24:15.145,2019-12-01 19:24:16.172,"Notes of chocolate covered almond, honey, and pear come together to form a medium-bodied masterpiece.",
3252,3497,Winter Wonderland 2019,158,2019-12-01 19:26:36.553,2019-12-01 19:26:39.576,"Shortbread, pear, and pecan",
3253,3498,Reko - Ethiopia,195,2019-12-01 19:28:37.062,2019-12-01 19:28:38.341,"Peach cobbler, Honeysuckle, Black Tea",
3254,3499,Don Oscar - Costa Rica,195,2019-12-01 19:31:47.514,2019-12-01 19:31:48.294,"Red Apple, Brown Sugar, Vanilla",
3255,3501,Morita,13,2019-12-01 20:18:49.432,2019-12-01 20:18:50.567,"Gingersnap, meyer lemon, complex",
3256,3504,Red Wine Barrel Aged,36,2019-12-01 20:37:36.966,2019-12-01 20:37:39.513,"Chocolate, amaretto, tangerine + red wine ",
3257,3505,Costa Rica Flor de Cafe COE #15,181,2019-12-01 21:09:58.888,2019-12-01 21:09:59.752,"Panela, Mandarin, Syrupy & Lingering",
3258,3506,Christmas Reserve: Buena Vista,109,2019-12-01 21:18:37.779,2019-12-01 21:18:38.018,"Cherry brandy, sweet, merrymaking",
3259,3510,Merrymaker Blend,135,2019-12-01 21:38:51.558,2019-12-01 21:38:51.797,"Baking spice, figgy pudding and vanilla",
3260,3511,Rommel Melghem,135,2019-12-01 21:42:28.339,2019-12-01 21:42:28.662,Syrupy and dense with flavours of strawberry and almond,
3261,3517,Nicaragua Brix Breaker,177,2019-12-01 22:14:04.459,2019-12-01 22:14:04.709,"Concord grape, red plum, fresh fig, and Ranier cherry with red grapefruit acidity.",
3262,3518,Holiday Sweet Blend,177,2019-12-01 22:18:31.893,2019-12-01 22:18:34.147,"Mulled citrus, fruit candy, ripe black cherry.
",
3263,3519,Holiday Bold Blend,177,2019-12-01 22:20:25.595,2019-12-01 22:20:28.445,"Crème brulee, caramel, gingersnap cookie. 
",
3264,3520,Ethiopia Limmu Gera,161,2019-12-01 22:32:11.191,2019-12-01 22:32:11.513,"Blackberry, Wild Strawberry, Earl Grey Tea",
3265,3521,Brazil Fazenda Santuário Sol,161,2019-12-01 22:34:40.482,2019-12-01 22:34:42.855,"Orange Zest, Pear, Apple, Lemon Iced Tea",
3266,3522,Costa Rica Tarrazu Tres Milgros,161,2019-12-01 22:40:48.930,2019-12-01 22:40:49.265,"Cranberry, Peach, Sugar Cane, Sweet & Clean",
3267,3523,Limited Edition Nicaragua,158,2019-12-02 01:54:29.750,2019-12-02 01:54:31.131,"strawberry, granola, honey",
3268,3524,Whiskey Barrel Aged Coffee,158,2019-12-02 01:58:42.398,2019-12-02 01:58:44.361,"molasses, vanilla, caramel",
3269,3525,Deep,158,2019-12-02 02:01:10.794,2019-12-02 02:01:11.821,"caramel, lime, nougat",
3270,3528,Patricia Perez,24,2019-12-02 17:30:17.317,2019-12-02 17:30:17.932,"Plum, Pomegranate and Frangipane
",
3271,3529,Mbeguka AB,24,2019-12-02 17:37:14.708,2019-12-02 17:37:15.277,"Blackberry, Blackcurrant Syrup and Lime
",
3272,3530,Nemba,43,2019-12-04 17:09:17.726,2019-12-04 17:09:18.524,Green apple / hazelnut / custard,
3273,3531,Villamaria,43,2019-12-04 17:14:33.317,2019-12-04 17:14:34.096,Strawberry / dark chocolate / jammy,
3274,3532,El Sauce,43,2019-12-04 17:20:30.203,2019-12-04 17:20:30.978,Blackberry crumble / lime / sugarcane,
3275,3534,Jaguara #2,154,2019-12-04 17:35:29.364,2019-12-04 17:35:29.876,"Chocolate praline, pineapple & licorice",
3276,3535,Anfiteatro Honey – A Christmas Special,154,2019-12-04 17:37:32.397,2019-12-04 17:37:32.995,"Cranberry, cinnamon & candied apple",
3277,3536,Ecuador Saraguro,175,2019-12-04 17:42:05.076,2019-12-04 17:42:05.695,Sweet and savory with tart acidity and a heavy mouthfeel. Notes of chocolate and melon flavors.,
3278,3537,Indonesia (Java) Blue Batavia,80,2019-12-04 17:49:22.433,2019-12-04 17:49:23.206,"Molasses, cedar, black chocolate",
3279,3538,Peru Apolinar Rafael Organic,80,2019-12-04 17:53:56.571,2019-12-04 17:53:57.261,"Chocolate, almond, red grape",
3280,3539,Billie Holiday Blend,97,2019-12-04 17:59:25.128,2019-12-04 17:59:25.957,"Apple, cinnamon, candied ginger, toffee, rich, warm, silky, balanced",
3281,3541,Granitos de Ortiz,156,2019-12-04 18:16:02.384,2019-12-04 18:16:03.072,"Golden raisin, lemongrass, black tea",
3282,3542,Nano Challa,156,2019-12-04 18:18:34.110,2019-12-04 18:18:34.881,"Raspberry, honeycrisp apple, floral",
3283,3543,Karimikui,156,2019-12-04 18:21:09.493,2019-12-04 18:21:10.184,"Guava, carrot juice, dense",
3284,3544,Hunapu,156,2019-12-04 18:23:27.686,2019-12-04 18:23:28.421,"Stewed apples, milk chocolate, silky",
